Total US,BC DEPARTMENT,BC CATEGORY,BC SUB CATEGORY,BRAND OWNER HIGH,BRAND HIGH,BRAND FAMILY,SHORT PRODUCT DESCRIPTION,$Jan 18 - 4 W/E 01/27/18,$Feb 18 - 4 W/E 02/24/18,$Mar 18 - 5 W/E 03/31/18,$Apr 18 - 4 W/E 04/28/18,$May 18 - 4 W/E 05/26/18,$Jun 18 - 5 W/E 06/30/18,$Jul 18 - 4 W/E 07/28/18,$Aug 18 - 4 W/E 08/25/18,$Sep 18 - 5 W/E 09/29/18,$Oct 18 - 4 W/E 10/27/18,$Nov 18 - 4 W/E 11/24/18,$Dec 18 - 5 W/E 12/29/18,$Jan 19 - 4 W/E 01/26/19,$Feb 19 - 4 W/E 02/23/19,$Mar 19 - 5 W/E 03/30/19,$Apr 19 - 4 W/E 04/27/19,$May 19 - 4 W/E 05/25/19,$Jun 19 - 5 W/E 06/29/19,$Jul 19 - 4 W/E 07/27/19,$Aug 19 - 4 W/E 08/24/19,$Sep 19 - 5 W/E 09/28/19,$Oct 19 - 4 W/E 10/26/19,$Nov 19 - 4 W/E 11/23/19,$Dec 19 - 5 W/E 12/28/19,$Jan 20 - 4 W/E 01/25/20,$Feb 20 - 4 W/E 02/22/20,$Mar 20 - 5 W/E 03/28/20,$Apr 20 - 4 W/E 04/25/20,$May 20 - 4 W/E 05/23/20,$Jun 20 - 5 W/E 06/27/20,$Jul 20 - 4 W/E 07/25/20,$Aug 20 - 4 W/E 08/22/20,UnitsJan 18 - 4 W/E 01/27/18,UnitsFeb 18 - 4 W/E 02/24/18,UnitsMar 18 - 5 W/E 03/31/18,UnitsApr 18 - 4 W/E 04/28/18,UnitsMay 18 - 4 W/E 05/26/18,UnitsJun 18 - 5 W/E 06/30/18,UnitsJul 18 - 4 W/E 07/28/18,UnitsAug 18 - 4 W/E 08/25/18,UnitsSep 18 - 5 W/E 09/29/18,UnitsOct 18 - 4 W/E 10/27/18,UnitsNov 18 - 4 W/E 11/24/18,UnitsDec 18 - 5 W/E 12/29/18,UnitsJan 19 - 4 W/E 01/26/19,UnitsFeb 19 - 4 W/E 02/23/19,UnitsMar 19 - 5 W/E 03/30/19,UnitsApr 19 - 4 W/E 04/27/19,UnitsMay 19 - 4 W/E 05/25/19,UnitsJun 19 - 5 W/E 06/29/19,UnitsJul 19 - 4 W/E 07/27/19,UnitsAug 19 - 4 W/E 08/24/19,UnitsSep 19 - 5 W/E 09/28/19,UnitsOct 19 - 4 W/E 10/26/19,UnitsNov 19 - 4 W/E 11/23/19,UnitsDec 19 - 5 W/E 12/28/19,UnitsJan 20 - 4 W/E 01/25/20,UnitsFeb 20 - 4 W/E 02/22/20,UnitsMar 20 - 5 W/E 03/28/20,UnitsApr 20 - 4 W/E 04/25/20,UnitsMay 20 - 4 W/E 05/23/20,UnitsJun 20 - 5 W/E 06/27/20,UnitsJul 20 - 4 W/E 07/25/20,UnitsAug 20 - 4 W/E 08/22/20,Avg EQ PriceJan 18 - 4 W/E 01/27/18,Avg EQ PriceFeb 18 - 4 W/E 02/24/18,Avg EQ PriceMar 18 - 5 W/E 03/31/18,Avg EQ PriceApr 18 - 4 W/E 04/28/18,Avg EQ PriceMay 18 - 4 W/E 05/26/18,Avg EQ PriceJun 18 - 5 W/E 06/30/18,Avg EQ PriceJul 18 - 4 W/E 07/28/18,Avg EQ PriceAug 18 - 4 W/E 08/25/18,Avg EQ PriceSep 18 - 5 W/E 09/29/18,Avg EQ PriceOct 18 - 4 W/E 10/27/18,Avg EQ PriceNov 18 - 4 W/E 11/24/18,Avg EQ PriceDec 18 - 5 W/E 12/29/18,Avg EQ PriceJan 19 - 4 W/E 01/26/19,Avg EQ PriceFeb 19 - 4 W/E 02/23/19,Avg EQ PriceMar 19 - 5 W/E 03/30/19,Avg EQ PriceApr 19 - 4 W/E 04/27/19,Avg EQ PriceMay 19 - 4 W/E 05/25/19,Avg EQ PriceJun 19 - 5 W/E 06/29/19,Avg EQ PriceJul 19 - 4 W/E 07/27/19,Avg EQ PriceAug 19 - 4 W/E 08/24/19,Avg EQ PriceSep 19 - 5 W/E 09/28/19,Avg EQ PriceOct 19 - 4 W/E 10/26/19,Avg EQ PriceNov 19 - 4 W/E 11/23/19,Avg EQ PriceDec 19 - 5 W/E 12/28/19,Avg EQ PriceJan 20 - 4 W/E 01/25/20,Avg EQ PriceFeb 20 - 4 W/E 02/22/20,Avg EQ PriceMar 20 - 5 W/E 03/28/20,Avg EQ PriceApr 20 - 4 W/E 04/25/20,Avg EQ PriceMay 20 - 4 W/E 05/23/20,Avg EQ PriceJun 20 - 5 W/E 06/27/20,Avg EQ PriceJul 20 - 4 W/E 07/25/20,Avg EQ PriceAug 20 - 4 W/E 08/22/20,%ACVJan 18 - 4 W/E 01/27/18,%ACVFeb 18 - 4 W/E 02/24/18,%ACVMar 18 - 5 W/E 03/31/18,%ACVApr 18 - 4 W/E 04/28/18,%ACVMay 18 - 4 W/E 05/26/18,%ACVJun 18 - 5 W/E 06/30/18,%ACVJul 18 - 4 W/E 07/28/18,%ACVAug 18 - 4 W/E 08/25/18,%ACVSep 18 - 5 W/E 09/29/18,%ACVOct 18 - 4 W/E 10/27/18,%ACVNov 18 - 4 W/E 11/24/18,%ACVDec 18 - 5 W/E 12/29/18,%ACVJan 19 - 4 W/E 01/26/19,%ACVFeb 19 - 4 W/E 02/23/19,%ACVMar 19 - 5 W/E 03/30/19,%ACVApr 19 - 4 W/E 04/27/19,%ACVMay 19 - 4 W/E 05/25/19,%ACVJun 19 - 5 W/E 06/29/19,%ACVJul 19 - 4 W/E 07/27/19,%ACVAug 19 - 4 W/E 08/24/19,%ACVSep 19 - 5 W/E 09/28/19,%ACVOct 19 - 4 W/E 10/26/19,%ACVNov 19 - 4 W/E 11/23/19,%ACVDec 19 - 5 W/E 12/28/19,%ACVJan 20 - 4 W/E 01/25/20,%ACVFeb 20 - 4 W/E 02/22/20,%ACVMar 20 - 5 W/E 03/28/20,%ACVApr 20 - 4 W/E 04/25/20,%ACVMay 20 - 4 W/E 05/23/20,%ACVJun 20 - 5 W/E 06/27/20,%ACVJul 20 - 4 W/E 07/25/20,%ACVAug 20 - 4 W/E 08/22/20
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX,DRX LBRC ULTR FN LTX ML CNDM 24 CT 030234024100,"421,832","458,742","544,840","402,480","397,546","507,414","410,837","452,917","508,738","415,036","440,794","559,288","450,544","413,590","498,498","362,622","365,756","470,262","382,875","408,847","477,492","357,530","366,483","424,559","354,065","337,556","521,895","320,242","317,234","420,648","336,731","361,005","31,515","35,455","40,723","30,393","30,228","39,535","31,973","34,367","37,097","30,653","32,789","42,152","33,627","31,499","36,869","26,654","26,005","32,970","27,102","29,272","34,721","25,860","26,203","29,945","24,977","23,725","36,057","23,040","23,159","29,724","24,270","25,984",0.56,0.54,0.56,0.55,0.55,0.54,0.54,0.55,0.57,0.56,0.56,0.55,0.56,0.55,0.56,0.57,0.59,0.59,0.59,0.58,0.57,0.58,0.58,0.59,0.59,0.59,0.60,0.58,0.57,0.59,0.58,0.58,22.0,23.4,22.6,22.0,21.8,22.5,22.4,22.6,20.5,20.9,21.9,22.3,22.7,21.7,21.2,19.5,18.7,19.0,19.3,19.7,19.3,19.0,19.1,17.7,18.6,17.4,19.5,17.6,18.1,17.7,18.4,18.3
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX,DRX LBRC ULTR FN LTX ML CNDM 3 CT 030234012900,"205,492","216,165","255,128","199,020","208,406","267,789","219,332","226,101","252,786","159,274","145,895","177,151","142,386","138,700","167,114","133,011","130,428","165,588","143,852","148,487","210,751","162,938","154,112","198,724","160,788","150,034","160,622","77,394","89,916","134,109","123,370","128,243","51,069","55,277","63,447","49,985","52,732","67,932","54,930","55,867","57,687","28,725","23,776","27,629","22,711","21,789","25,996","20,554","20,489","26,198","22,817","23,532","40,976","32,638","31,300","39,284","31,766","29,703","31,534","16,021","17,926","24,102","22,018","22,470",1.34,1.30,1.34,1.33,1.32,1.31,1.33,1.35,1.46,1.85,2.05,2.14,2.09,2.12,2.14,2.16,2.12,2.11,2.10,2.10,1.71,1.66,1.64,1.69,1.69,1.68,1.70,1.61,1.67,1.86,1.87,1.90,22.8,23.6,23.1,23.1,23.7,23.9,24.0,24.0,20.1,8.2,5.2,4.5,4.5,4.2,4.0,3.8,3.9,4.0,4.2,4.4,10.0,10.1,9.8,9.5,9.5,9.5,8.6,6.6,6.9,7.0,7.4,7.2
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX,DRX LBRC ULTR THN RBD LTX ML CNDM 12 CT 030234030284,8,,8,,,7,,,5,,,,,,7,,,,,,,,,,,,,,,,,,1,,1,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,0.67,,0.67,,,0.61,,,0.41,,,,,,0.61,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX,DRX NTRL RBR LTX ML CNDM 12 CT 030234088449,,,7,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX,DRX PLSR PCK ML CNDM LBRC ULTR FN 3 CT 030234030042,"15,470","19,065","16,914","13,385","15,250","17,649","14,342","21,397","55,000","52,734","53,732","71,299","54,747","53,700","66,238","49,178","55,790","69,876","60,881","51,980","69,059","46,399","47,273","58,896","43,222","43,326","50,669","25,628","25,700","40,137","36,351","32,902","2,613","3,785","2,728","2,076","2,772","2,904","2,334","3,558","8,741","8,338","8,405","11,173","8,772","8,485","10,463","7,764","8,812","11,087","9,691","8,155","11,024","7,314","7,482","9,281","6,887","6,911","8,134","4,142","4,130","6,426","5,825","5,222",1.97,1.68,2.07,2.15,1.83,2.03,2.05,2.01,2.10,2.11,2.13,2.13,2.08,2.11,2.11,2.11,2.11,2.10,2.09,2.13,2.09,2.12,2.11,2.12,2.09,2.09,2.08,2.06,2.07,2.08,2.08,2.10,0.6,0.7,0.5,0.3,0.4,0.3,0.3,0.5,1.0,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.3,1.3,1.3,1.2,1.3,1.1,1.1,1.2,1.1,1.1,0.9,0.6,0.6,0.8,0.9,0.9
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX,DRX PLSR PCK ML CNDM ULTR FN LBRC 12 CT 030234030274,"136,769","142,124","170,451","124,011","126,297","147,196","104,131","87,815","78,158","134,287","159,895","190,357","158,904","152,624","175,358","155,162","160,736","201,002","163,109","159,807","205,122","158,825","167,913","205,466","180,441","176,301","197,529","102,402","93,787","119,187","100,120","94,443","9,906","11,233","12,371","8,845","9,448","13,287","9,410","10,813","9,770","21,857","22,807","27,478","23,288","22,441","26,185","23,472","24,498","30,603","24,892","24,569","31,456","23,899","25,496","31,010","27,580","26,720","29,734","15,223","14,020","18,114","15,520","14,192",1.15,1.05,1.15,1.17,1.11,0.92,0.92,0.68,0.67,0.51,0.58,0.58,0.57,0.57,0.56,0.55,0.55,0.55,0.55,0.54,0.54,0.55,0.55,0.55,0.55,0.55,0.55,0.56,0.56,0.55,0.54,0.56,2.9,3.2,2.8,2.6,2.5,2.7,2.5,2.6,4.1,18.2,18.9,18.8,19.4,18.6,18.3,20.1,21.1,20.9,21.4,20.9,21.0,20.5,21.2,20.7,21.8,21.4,19.9,14.7,14.2,14.1,14.8,14.2
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX,DRX PLSR PCK ML CNDM ULTR FN LBRC 24 CT 030234030219,"77,472","76,203","87,033","62,109","59,107","66,121","49,288","59,072","77,748","57,712","56,862","76,681","64,879","61,046","87,728","57,946","35,039","43,977","35,333","43,204","44,754","38,505","37,159","51,481","44,202","42,578","57,146","32,547","31,834","53,376","41,080","38,024","5,658","5,493","5,605","3,527","3,357","3,445","2,604","3,094","3,893","3,002","2,871","4,009","3,438","3,249","5,401","3,883","1,537","1,772","1,451","1,807","1,872","1,584","1,517","2,090","1,812","1,786","2,343","1,338","1,322","2,215","1,713","1,623",0.57,0.58,0.65,0.73,0.73,0.80,0.79,0.80,0.83,0.80,0.83,0.80,0.79,0.78,0.68,0.62,0.95,1.03,1.02,1.00,1.00,1.01,1.02,1.03,1.02,0.99,1.02,1.01,1.00,1.00,1.00,0.98,3.3,3.2,2.7,2.0,1.9,1.5,1.5,1.7,1.6,1.6,1.5,1.8,1.9,1.8,2.5,1.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.3
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX,DRX PLSR PCK ML CNDM ULTR FN LBRC 42 CT 030234098933,"105,217","109,469","140,907","125,291","129,733","172,512","138,634","142,453","184,643","85,828","71,344","68,864","51,971","45,573","55,911","45,205","50,081","63,458","47,500","35,852","20,404","17,010","29,679","7,827",522,174,110,34,34,112,43,22,"7,080","7,364","9,476","8,426","8,716","11,596","9,368","9,572","13,948","8,562","6,056","4,859","3,601","3,127","3,826","3,087","3,402","4,286","3,212","3,115","1,813","1,211","2,744",932,67,24,10,3,4,10,4,3,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.32,0.24,0.28,0.34,0.34,0.35,0.35,0.35,0.35,0.35,0.35,0.27,0.27,0.33,0.26,0.20,0.19,0.17,0.26,0.27,0.20,0.27,0.26,0.18,9.4,9.6,9.9,10.6,10.8,11.4,11.4,11.5,12.6,8.6,5.9,4.6,4.4,3.9,3.9,4.0,4.2,4.2,4.1,3.5,1.3,1.1,1.8,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX,DRX PLSR PCK VRTY BOX 12 CT 030234030000,156,93,139,134,19,64,,,0,,,,,,,,,,5,,,5,,,,,,,,,,,13,8,12,11,2,5,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,1.00,0.97,0.96,1.02,0.81,1.06,,,0.00,,,,,,,,,,0.45,,,0.45,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,0.0,,,,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX,DRX PLSR PCK VRTY CNST IN SLV 36 CT 030234030269,,,,,,18,,,24,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0.50,,,0.67,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX,DRX ULTR FN LBRC DTD LTX ML CNDM 3 CT 030234009658,80,187,61,1,7,7,187,15,76,170,3,50,4,,64,47,3,42,27,,1,8,16,186,34,5,10,21,6,22,27,243,35,66,53,4,2,4,63,3,26,57,1,20,2,,24,18,1,18,9,,1,1,3,68,10,2,3,3,1,9,13,85,0.75,0.95,0.38,0.09,1.25,0.55,0.99,1.62,0.97,1.00,1.10,0.84,0.73,,0.89,0.88,1.10,0.79,0.96,,0.33,2.66,1.82,0.91,1.08,0.82,1.14,2.33,2.00,0.83,0.71,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX INVISIBLE,DRX INV LBRC ML CNDM 16 CT 030234091278,"88,217","91,967","105,763","86,776","93,214","112,505","89,017","100,203","136,041","94,251","97,278","120,280","99,387","89,637","118,002","93,965","100,473","118,031","91,815","95,378","127,135","100,763","112,269","133,159","120,147","115,135","165,571","87,753","92,474","124,085","115,500","109,410","6,183","6,387","7,265","6,065","6,776","8,308","6,778","7,493","9,588","7,055","7,116","9,008","7,363","6,732","8,354","6,716","7,305","8,817","6,733","7,223","9,750","7,324","7,986","9,924","8,866","8,441","11,475","6,412","6,908","8,991","8,190","8,453",0.89,0.90,0.91,0.89,0.86,0.85,0.82,0.84,0.89,0.84,0.85,0.84,0.84,0.83,0.88,0.87,0.86,0.84,0.85,0.83,0.82,0.86,0.88,0.84,0.85,0.85,0.90,0.86,0.84,0.86,0.88,0.81,3.2,3.2,3.1,3.3,3.6,3.5,3.6,3.8,3.7,3.5,3.5,3.6,3.5,3.4,3.4,3.5,3.7,3.6,3.5,3.6,3.7,3.6,3.8,3.9,4.1,4.0,4.1,3.2,3.6,3.7,4.0,4.2
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX INVISIBLE,DRX INV LBRC ML CNDM 3 CT 030234091276,"113,248","112,881","138,159","110,923","108,662","139,376","128,719","179,706","209,806","167,795","170,082","213,471","178,794","183,667","218,578","174,207","175,287","231,943","185,787","150,864","168,202","111,967","107,810","132,189","108,423","114,130","116,049","62,687","63,065","102,684","90,262","104,838","23,016","23,638","28,243","22,625","22,202","28,484","25,841","34,240","40,248","30,767","29,720","38,160","32,168","33,300","38,445","29,858","30,233","40,165","32,432","26,852","30,310","20,640","21,140","26,950","20,481","21,081","22,158","12,635","12,872","19,936","17,126","19,307",1.64,1.59,1.63,1.63,1.63,1.63,1.66,1.75,1.74,1.82,1.91,1.87,1.85,1.84,1.90,1.95,1.93,1.93,1.91,1.87,1.85,1.81,1.70,1.64,1.77,1.81,1.75,1.65,1.63,1.72,1.76,1.81,9.4,9.6,9.4,9.6,9.7,9.9,10.5,11.4,10.4,7.6,6.3,6.2,6.4,6.4,6.1,6.0,6.1,6.2,6.3,5.5,4.9,4.5,4.6,4.6,4.5,4.6,4.2,3.4,3.6,3.9,4.1,4.2
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX INVISIBLE,DRX INV LBRC ML CNDM 8 CT 030234091277,"236,832","252,657","303,015","205,745","190,065","240,844","179,954","193,244","243,991","180,358","185,435","232,493","178,338","188,621","229,188","177,279","184,753","226,224","183,051","177,040","222,430","179,748","173,400","203,090","172,211","167,653","186,941","107,179","117,186","157,024","132,243","134,387","25,120","27,415","31,550","21,493","17,747","23,890","17,721","17,338","21,791","16,234","15,725","19,515","14,655","15,604","18,429","14,385","15,185","18,548","15,013","14,448","16,861","12,251","11,759","13,965","11,632","11,546","12,699","7,345","8,138","10,719","9,078","9,223",1.18,1.15,1.20,1.20,1.34,1.26,1.27,1.39,1.40,1.39,1.47,1.49,1.52,1.51,1.56,1.54,1.52,1.53,1.52,1.53,1.65,1.83,1.84,1.82,1.85,1.82,1.84,1.82,1.80,1.83,1.82,1.82,14.7,15.6,14.6,12.3,10.2,10.5,9.9,9.5,9.3,8.5,7.9,7.6,7.4,7.3,7.2,7.3,7.5,7.6,7.5,6.5,3.9,2.8,2.7,2.5,2.7,2.5,2.4,1.7,2.0,2.1,2.3,2.3
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX PERFORMAX,DRX PRF INT LBRC LTX ML CNDM 12 CT 030234085328,"149,181","151,910","176,672","145,634","140,764","186,948","148,015","162,316","210,361","150,461","152,932","200,050","155,592","155,540","187,822","143,290","142,519","178,369","143,042","146,750","197,883","142,310","142,357","200,167","164,631","161,662","195,997","114,988","117,919","171,830","149,246","153,368","14,520","14,958","17,090","13,811","14,163","18,166","14,846","15,833","20,251","14,987","15,355","20,587","16,269","16,098","19,113","14,272","13,954","17,315","14,103","14,877","20,282","14,320","14,083","20,069","16,810","16,456","19,240","11,981","12,452","17,496","15,201","15,847",0.86,0.85,0.86,0.88,0.83,0.86,0.83,0.85,0.87,0.84,0.83,0.81,0.80,0.81,0.82,0.84,0.85,0.86,0.85,0.82,0.81,0.83,0.84,0.83,0.82,0.82,0.85,0.80,0.79,0.82,0.82,0.81,6.6,6.7,6.5,6.3,6.6,6.5,6.7,6.8,6.8,6.7,6.8,7.1,7.1,7.0,6.7,6.4,6.2,6.1,6.2,6.4,6.4,6.1,6.0,6.4,6.6,6.4,6.1,5.4,5.7,6.1,6.5,6.7
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX PERFORMAX,DRX PRF INT LBRC LTX ML CNDM 3 CT 030234085327,"110,106","115,605","143,193","111,879","108,867","134,383","111,995","133,447","196,410","175,995","177,024","221,624","170,357","174,220","212,868","172,287","168,512","224,875","185,159","189,658","229,863","164,252","167,944","215,287","169,419","172,409","177,894","89,338","106,625","159,644","136,313","147,269","17,492","19,104","22,642","17,663","17,623","21,266","17,641","21,252","31,166","27,912","28,095","35,234","27,347","27,742","33,782","27,430","26,891","35,811","29,533","30,134","36,456","25,644","26,335","33,708","26,546","27,132","27,996","14,177","16,907","25,254","21,565","23,312",2.10,2.02,2.11,2.11,2.06,2.11,2.12,2.09,2.10,2.10,2.10,2.10,2.08,2.09,2.10,2.09,2.09,2.09,2.09,2.10,2.10,2.14,2.13,2.13,2.13,2.12,2.12,2.10,2.10,2.11,2.11,2.11,2.5,2.6,2.6,2.5,2.5,2.4,2.5,3.0,3.5,3.9,3.9,4.0,3.9,3.9,3.8,3.9,3.8,4.0,4.1,4.1,4.0,3.7,3.7,3.8,3.8,3.8,3.3,2.1,2.5,3.0,3.2,3.4
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX PERFORMAX,DRX PRF INT LBRC RSRV END ML CNDM 24 CT 030234085329,31,16,5,,24,34,22,32,21,10,7,31,28,46,51,,10,3,3,27,20,6,,,21,10,42,45,63,,,,4,3,1,,4,6,3,4,2,1,1,4,3,6,6,,1,1,1,3,3,1,,,2,1,4,5,9,,,,0.32,0.22,0.21,,0.25,0.24,0.31,0.33,0.44,0.42,0.29,0.33,0.39,0.32,0.36,,0.44,0.13,0.11,0.37,0.28,0.25,,,0.44,0.44,0.44,0.38,0.29,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX PLAY,DRX PLY VBRT VRTY PCK VGNL LBRC 1 CT 030234090990,17,50,32,32,16,,17,16,,,,,,,,16,,17,,,,,,,,,,,,,,,1,3,2,2,1,,1,1,,,,,,,,1,,1,,,,,,,,,,,,,,,17.29,16.52,15.79,16.14,16.49,,16.79,15.99,,,,,,,,15.99,,17.29,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX PLEASURE,DRX PLS RNG LTX ML CNDM 1 CT 067981957525,26,105,81,155,160,139,178,181,310,284,277,244,493,353,304,250,126,189,189,142,221,237,221,379,363,237,221,584,"1,042",837,758,616,2,8,7,12,11,10,14,12,21,21,19,18,33,24,20,16,8,12,12,10,14,15,14,24,23,15,14,37,66,53,48,39,13.17,13.17,11.62,12.91,14.50,13.86,12.73,15.10,14.75,13.53,14.59,13.55,14.95,14.72,15.22,15.64,15.79,15.79,15.79,14.21,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX PLEASUREMAX,DRX PLS LBRC RBD DTD LTX ML CNDM 12 CT 030234030273,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX PROLONG,DRX PRL ULTR FN RBD DTD ML CNDM 12 CT 030234097138,"62,211","65,500","76,019","60,733","61,926","80,804","66,397","77,720","125,577","103,340","104,565","135,146","112,087","105,809","136,549","117,473","124,701","158,875","122,905","128,695","159,030","129,109","129,057","155,770","142,361","135,364","155,719","92,174","93,577","127,608","113,559","111,895","7,286","7,812","8,904","7,094","7,266","9,632","8,034","8,803","12,682","10,136","10,119","13,289","11,165","10,434","13,173","11,278","11,933","15,319","12,059","12,454","15,562","12,468","12,261","15,166","13,585","13,076","14,930","8,475","8,930","11,942","10,649","10,638",0.71,0.70,0.71,0.71,0.71,0.70,0.69,0.74,0.83,0.85,0.86,0.85,0.84,0.85,0.86,0.87,0.87,0.86,0.85,0.86,0.85,0.86,0.88,0.86,0.87,0.86,0.87,0.91,0.87,0.89,0.89,0.88,6.8,7.0,6.7,6.6,6.7,6.9,7.1,7.2,7.6,7.5,7.5,7.7,8.0,7.7,7.6,7.9,8.1,8.3,8.3,8.4,8.1,8.2,7.9,8.1,8.5,8.3,7.9,5.9,6.5,6.6,7.1,7.2
Total US xAOC,HEALTH & BEAUTY CARE,CONDOMS,LATEX,RECKITT BENCKISER PLC,DUREX,DUREX RED,DRX RED EXTR LBRC ULTR FN LBRC 12 CT 030234099552,,,,,,,,,,,,,,,,,,49,158,128,"13,719","22,372","31,411","43,453","35,784","35,216","43,858","26,186","34,333","45,607","41,111","41,866",,,,,,,,,,,,,,,,,,7,23,18,896,"1,427","2,605","4,188","3,289","3,363","3,960","2,353","3,142","4,237","3,792","3,926",,,,,,,,,,,,,,,,,,0.59,0.57,0.60,1.28,1.31,1.01,0.87,0.91,0.87,0.92,0.93,0.91,0.90,0.90,0.89,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2,0.3,1.2,1.7,1.7,1.7,1.6,1.2,1.7,1.8,2.0,2.1
